timestamp,x,y,z,qx,qy,qz,qw
1657911204.3701377,-1.9170667542312003e-07,2.019206561953979e-07,-2.8636065962928114e-07,-0.0005382696197309536,0.004017742966062888,-0.34231691683400634,0.939575806657736
1657911204.474848,-0.001995289232581854,0.001138715073466301,0.00037474973942153156,-0.0005019918511269814,0.0037632360288809515,-0.342260705545263,0.939597358179785
1657911204.5795581,-3.248353095841594e-06,0.0007038647308945656,0.001667770091444254,-0.0004733479387050988,0.003993748450313258,-0.34230992156987433,0.9395784924687618
1657911204.6842685,0.005750246345996857,-0.0003206069231964648,0.001352744991891086,-0.0003218088678087976,0.0039788902607693286,-0.3423980628859055,0.9395465030552372
1657911204.7889788,0.002149272244423628,0.0003200541832484305,0.0034938338212668896,-0.00028742647305169533,0.00382866486674669,-0.34243419520492174,0.9395339699370737
1657911204.8936892,0.004228917881846428,0.00236708065494895,0.0026230551302433014,-0.00024186229369923664,0.004095056253109712,-0.3424214920662268,0.939537489293564
1657911204.9983993,0.004458870738744736,0.002575734630227089,0.003963135182857513,-0.00027287170229986946,0.003831272636615969,-0.34241045373957885,0.9395426164154949
1657911205.1031096,0.002102982485666871,0.0033518061973154545,0.005346080753952265,-0.00030938574895969946,0.004010317040006402,-0.34240948101459906,0.939542212435934
1657911205.20782,0.001584265730343759,0.0010256043169647455,0.0005881997640244663,-0.00046293345942959214,0.00396714426868957,-0.3424073368476276,0.9395431140356886
1657911205.31253,0.0007629727479070425,-0.000269058597041294,0.002223733114078641,-0.0005247639314671657,0.0038881498627394,-0.3424074042573851,0.9395433871957063
1657911205.4172404,0.0004225013835821301,0.00028987493715249,0.0017890005838125944,-0.0005144956721924833,0.004065360863698608,-0.3423398032712474,0.939567276586118
1657911205.5219507,0.002030141418799758,0.0018778534140437841,0.0005200246814638376,-0.0003748851041537212,0.004013612952488566,-0.3423395532167931,0.9395676562523599
1657911205.6266608,0.004048186354339123,-0.000705360434949398,0.0031601202208548784,-0.0003673533383229714,0.0037401074369065104,-0.34235713357335296,0.9395623820371495
1657911205.7313712,0.002114672912284732,-0.0029090787284076214,0.00022047676611691713,-0.0005014745957967217,0.0038467356474668002,-0.3423787574271732,0.9395540099487166
